season,snapshot_date,team_id,team,team_abbr,games_played,wins,losses,wl_ratio,gf,ga,gf_pg,ga_pg,gpg_diff,sf_pg,shot_pct,pts,fo_pct,pp,ppg,pp_pct,pk,pkga,pk_pct,st_pct,p,pim,unf_errors,off,def,goal,grit,balance,pyth_win_pct,pyth_wins,wins_above_expected,team_abbr_canon,division,conference,source_file
2024,11/23/2025,15,Buffalo Sabres,NA,21,8,9,0.89,67,74,3.19,3.52,-0.33,28.05,11.38,20,43.3,63,11,17.5,61,7,88.5,106,82,213,3.408,49.56,50.3,42.8,50.75,48.35,0.45,9.47,-1.47,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,23,Calgary Flames,NA,23,7,13,0.54,54,69,2.35,3,-0.65,29.83,7.87,17,48.9,78,11,14.1,77,15,80.5,94.6,106,303,3.812,17.83,47.63,50.88,67.97,46.08,0.38,8.75,-1.75,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,3,Carolina Hurricanes,NA,21,14,5,2.8,77,60,3.67,2.86,0.81,33.86,10.83,30,49.8,59,8,13.6,65,14,78.5,92.1,84,184,2.875,65.49,53.96,55.49,45.28,55.05,0.62,13.07,0.93,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,20,Chicago Blackhawks,NA,21,10,7,1.43,69,60,3.29,2.86,0.43,25,13.14,24,46.4,60,15,25,75,13,82.7,107.7,96,261,3.583,60.4,60.56,57.11,43.99,55.52,0.57,11.96,-1.96,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,22,Colorado Avalanche,NA,21,15,1,15,87,48,4.14,2.29,1.85,33.43,12.39,35,49.2,80,13,16.2,67,9,86.6,102.8,78,168,2.495,85.03,85.28,84.36,33.32,72,0.77,16.08,-1.08,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,19,Columbus Blue Jackets,NA,22,11,8,1.38,68,70,3.09,3.18,-0.09,30.68,10.07,25,50.6,51,9,17.6,54,14,74.1,91.7,70,169,2.771,47.09,40.94,44.86,33.47,41.59,0.49,10.68,0.32,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,27,Dallas Stars,NA,22,13,5,2.6,72,60,3.27,2.73,0.54,25.91,12.63,30,52.9,74,22,29.7,69,17,75.4,105.1,81,206,2.966,66.26,48.03,56.61,45.8,54.18,0.59,12.96,0.04,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,16,Detroit Red Wings,NA,22,13,8,1.62,66,70,3,3.18,-0.18,29.95,10.02,27,52.3,71,15,21.1,63,12,81,102.1,81,213,3.197,48.55,45.02,47.96,38.83,45.09,0.47,10.36,2.64,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,24,Edmonton Oilers,NA,24,10,9,1.11,74,85,3.08,3.54,-0.46,28.46,10.83,25,52.9,59,17,28.8,61,11,82,110.8,75,175,2.859,57.64,39.23,37.81,25.97,40.16,0.43,10.34,-0.34,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,4,Florida Panthers,NA,21,11,9,1.22,62,64,2.95,3.05,-0.1,28.76,10.26,23,48.2,80,17,21.2,73,15,79.5,100.7,96,217,3.253,46.88,50.04,46.95,84.48,57.09,0.48,10.15,0.85,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,28,Los Angeles Kings,NA,22,10,6,1.67,60,59,2.73,2.68,0.05,29.36,9.29,26,49.6,69,10,14.5,71,14,80.3,94.8,76,167,2.581,30.88,61.85,63.08,37.75,48.39,0.51,11.2,-1.2,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,25,Minnesota Wild,NA,22,11,7,1.57,65,64,2.95,2.91,0.04,27.73,10.66,26,48,81,21,25.9,50,13,74,99.9,57,139,2.38,51.64,52.97,56.25,45.93,51.7,0.51,11.15,-0.15,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,14,Montreal Canadiens,NA,21,11,7,1.57,72,74,3.43,3.52,-0.09,25.52,13.43,25,50.9,62,13,21,71,17,76.1,97.1,101,253,3.767,61.3,30.35,26.58,62.24,45.12,0.49,10.23,0.77,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,18,Nashville Predators,NA,21,6,11,0.55,49,73,2.33,3.48,-1.15,27.38,8.52,16,52.6,65,10,15.4,61,11,82,97.4,74,157,2.849,16.01,44.55,37.77,38.45,34.2,0.31,6.5,-0.5,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,7,New Jersey Devils,NA,21,13,7,1.86,65,64,3.1,3.05,0.05,29.95,10.33,27,49.6,55,13,23.6,61,10,83.6,107.2,67,142,2.523,53.82,63.45,55.05,45.35,54.42,0.51,10.67,2.33,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,8,New York Islanders,NA,22,12,8,1.5,70,64,3.18,2.91,0.27,28.5,11.16,26,52,72,10,13.9,69,12,82.6,96.5,90,243,3.348,45.61,56.26,57.79,51.83,52.87,0.54,11.97,0.03,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,9,New York Rangers,NA,23,10,11,0.91,58,60,2.52,2.61,-0.09,26.52,9.51,22,54.1,55,11,20,63,14,77.8,97.8,78,177,2.555,26.48,62.24,66.57,68.5,55.95,0.48,11.1,-1.1,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,13,Ottawa Senators,NA,21,11,6,1.83,70,69,3.33,3.29,0.04,26.52,12.57,26,58.2,68,16,23.5,59,18,69.5,93,83,194,3.12,61.22,28.14,33.34,61.87,46.14,0.51,10.63,0.37,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,6,Philadelphia Flyers,NA,20,11,6,1.83,60,56,3,2.8,0.2,25.1,11.95,25,47.9,57,10,17.5,60,9,85,102.5,84,226,3.362,41.24,62.69,65.05,61.23,57.55,0.53,10.69,0.31,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,10,Pittsburgh Penguins,NA,21,10,6,1.67,63,55,3,2.62,0.38,27.19,11.03,25,49.4,50,16,32,61,9,85.2,117.2,71,182,2.746,57.35,74.41,72.34,21.7,56.45,0.57,11.91,-1.91,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,26,San Jose Sharks,NA,22,10,9,1.11,65,70,2.95,3.18,-0.23,23.91,12.36,23,48,76,14,18.4,73,15,79.5,97.9,81,179,2.879,41,46.79,43.32,45.5,44.15,0.46,10.18,-0.18,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,143,Seattle Kraken,NA,21,11,5,2.2,57,56,2.71,2.67,0.04,24.38,11.13,27,45,60,12,20,59,18,69.5,89.5,69,163,2.59,33.04,48.97,55.92,31.8,42.43,0.51,10.66,0.34,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,17,St. Louis Blues,NA,22,7,9,0.78,59,80,2.68,3.64,-0.96,25.73,10.42,20,50.9,54,13,24.1,56,14,75,99.1,64,150,2.782,36.42,29.44,28.11,58.75,38.18,0.35,7.73,-0.73,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,1,Tampa Bay Lightning,NA,21,12,7,1.71,66,60,3.14,2.86,0.28,26.67,11.79,26,45.1,67,12,17.9,71,9,87.3,105.2,103,266,3.647,47.85,65.31,63.59,59.46,59.05,0.55,11.48,0.52,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,12,Toronto Maple Leafs,NA,22,9,10,0.9,74,82,3.36,3.73,-0.37,27.77,12.11,21,56.1,58,9,15.5,65,13,80,95.5,81,190,3.19,52.85,30.15,26.38,64.23,43.4,0.45,9.86,-0.86,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,30,Utah Mammoth,NA,22,11,8,1.38,66,67,3,3.05,-0.05,29.09,10.31,25,46.6,62,9,14.5,59,10,83.1,97.6,84,204,3.028,39.86,59.44,55.79,29.7,46.2,0.49,10.82,0.18,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,21,Vancouver Canucks,NA,22,9,11,0.82,69,81,3.14,3.68,-0.54,26.45,11.86,20,47.3,73,17,23.3,71,23,67.6,90.9,90,213,3.388,54.07,10.54,12.72,62.51,34.96,0.42,9.27,-0.27,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,142,Vegas Golden Knights,NA,21,10,4,2.5,67,59,3.19,2.81,0.38,29.71,10.74,27,54.1,73,18,24.7,56,11,80.4,105.1,71,162,2.641,59.55,59.86,62.17,40.08,55.42,0.56,11.82,-1.82,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,5,Washington Capitals,NA,22,11,9,1.22,71,60,3.23,2.73,0.5,29.68,10.87,24,48.1,67,10,14.9,71,20,71.8,86.7,92,218,3.067,48.98,43.78,51.97,48.3,48.26,0.58,12.83,-1.83,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/23/2025,2,Winnipeg Jets,NA,20,12,8,1.5,67,56,3.35,2.8,0.55,27.05,12.38,24,53,61,16,26.2,73,12,83.6,109.8,83,198,3.062,64.81,64.66,59.94,56.74,61.54,0.59,11.77,0.23,NA,NA,NA,nhl_team_stats_20251123.csv
2024,11/24/2025,29,Anaheim Ducks,NA,22,14,7,2,80,69,3.64,3.14,0.5,30.05,12.1,29,45.9,74,15,20.3,76,19,75,95.3,96,242,3.41,72.48,40.7,37.72,62.55,53.36,0.57,12.61,1.39,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,11,Boston Bruins,NA,24,13,11,1.18,75,77,3.12,3.21,-0.09,27.75,11.26,26,52.6,78,20,25.6,94,16,83,108.6,125,308,3.848,57.89,41.6,42.12,77.22,54.71,0.49,11.66,1.34,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,15,Buffalo Sabres,NA,22,9,9,1,71,75,3.23,3.41,-0.18,27.73,11.64,22,43.3,67,12,17.9,65,8,87.7,105.6,86,221,3.343,52.69,52.69,45.74,51.68,50.7,0.47,10.4,-1.4,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,23,Calgary Flames,NA,24,8,13,0.62,59,71,2.46,2.96,-0.5,29.46,8.35,19,49,82,11,13.4,81,16,80.2,93.6,110,311,3.752,19.72,47.87,50.69,68.62,46.73,0.41,9.8,-1.8,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,3,Carolina Hurricanes,NA,22,14,6,2.33,78,64,3.55,2.91,0.64,33.68,10.53,30,50.1,63,9,14.3,69,15,78.3,92.6,88,192,2.887,63.96,51.21,51.88,44.51,52.89,0.6,13.16,0.84,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,20,Chicago Blackhawks,NA,22,10,8,1.25,69,61,3.14,2.77,0.37,24.86,12.61,24,46.9,62,15,24.2,78,13,83.3,107.5,99,267,3.488,55.35,63.18,59.82,43.52,55.47,0.56,12.37,-2.37,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,22,Colorado Avalanche,NA,22,16,1,16,88,48,4,2.18,1.82,33.09,12.09,37,49,83,13,15.7,69,9,87,102.7,80,172,2.414,82.44,87.13,86.32,34.85,72.69,0.77,16.96,-0.96,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,19,Columbus Blue Jackets,NA,22,11,8,1.38,68,70,3.09,3.18,-0.09,30.68,10.07,25,50.6,51,9,17.6,54,14,74.1,91.7,70,169,2.771,47.91,40.19,44.2,33.36,41.42,0.49,10.68,0.32,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,27,Dallas Stars,NA,22,13,5,2.6,72,60,3.27,2.73,0.54,25.91,12.63,30,52.9,74,22,29.7,69,17,75.4,105.1,81,206,2.966,68.21,46.59,54.91,45.52,53.81,0.59,12.96,0.04,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,16,Detroit Red Wings,NA,22,13,8,1.62,66,70,3,3.18,-0.18,29.95,10.02,27,52.3,71,15,21.1,63,12,81,102.1,81,213,3.197,49.29,44.6,47.34,38.64,44.97,0.47,10.36,2.64,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,24,Edmonton Oilers,NA,24,10,9,1.11,74,85,3.08,3.54,-0.46,28.46,10.83,25,52.9,59,17,28.8,61,11,82,110.8,75,175,2.859,58.8,39.57,38.01,25.92,40.58,0.43,10.34,-0.34,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,4,Florida Panthers,NA,21,11,9,1.22,62,64,2.95,3.05,-0.1,28.76,10.26,23,48.2,80,17,21.2,73,15,79.5,100.7,96,217,3.253,47.58,49.16,45.96,84.1,56.7,0.48,10.15,0.85,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,28,Los Angeles Kings,NA,22,10,6,1.67,60,59,2.73,2.68,0.05,29.36,9.29,26,49.6,69,10,14.5,71,14,80.3,94.8,76,167,2.581,30.79,60.29,61.33,37.88,47.57,0.51,11.2,-1.2,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,25,Minnesota Wild,NA,23,12,7,1.71,68,64,2.96,2.78,0.18,27.83,10.62,28,47.8,82,21,25.6,54,13,75.9,101.5,63,154,2.403,52.22,57.8,60.37,51.18,55.39,0.53,12.22,-0.22,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,14,Montreal Canadiens,NA,21,11,7,1.57,72,74,3.43,3.52,-0.09,25.52,13.43,25,50.9,62,13,21,71,17,76.1,97.1,101,253,3.767,63.52,30.38,26.56,62.08,45.64,0.49,10.23,0.77,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,18,Nashville Predators,NA,21,6,11,0.55,49,73,2.33,3.48,-1.15,27.38,8.52,16,52.6,65,10,15.4,61,11,82,97.4,74,157,2.849,14.97,44.63,37.81,38.28,33.92,0.31,6.5,-0.5,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,7,New Jersey Devils,NA,21,13,7,1.86,65,64,3.1,3.05,0.05,29.95,10.33,27,49.6,55,13,23.6,61,10,83.6,107.2,67,142,2.523,54.84,62.52,54.19,45.28,54.21,0.51,10.67,2.33,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,8,New York Islanders,NA,23,13,8,1.62,71,64,3.09,2.78,0.31,28.74,10.74,28,52.1,74,10,13.5,70,12,82.9,96.4,91,245,3.216,42.88,60.09,61.87,50.23,53.77,0.55,12.71,0.29,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,9,New York Rangers,NA,23,10,11,0.91,58,60,2.52,2.61,-0.09,26.52,9.51,22,54.1,55,11,20,63,14,77.8,97.8,78,177,2.555,26.06,60.39,64.69,68.07,54.8,0.48,11.1,-1.1,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,13,Ottawa Senators,NA,21,11,6,1.83,70,69,3.33,3.29,0.04,26.52,12.57,26,58.2,68,16,23.5,59,18,69.5,93,83,194,3.12,63.13,27.56,32.8,61.49,46.25,0.51,10.63,0.37,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,6,Philadelphia Flyers,NA,20,11,6,1.83,60,56,3,2.8,0.2,25.1,11.95,25,47.9,57,10,17.5,60,9,85,102.5,84,226,3.362,42.22,61.49,63.66,60.96,57.08,0.53,10.69,0.31,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,10,Pittsburgh Penguins,NA,21,10,6,1.67,63,55,3,2.62,0.38,27.19,11.03,25,49.4,50,16,32,61,9,85.2,117.2,71,182,2.746,58.44,72.68,70.57,21.77,55.87,0.57,11.91,-1.91,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,26,San Jose Sharks,NA,23,11,9,1.22,68,71,2.96,3.09,-0.13,24.22,12.21,25,48.1,82,15,18.3,76,15,80.3,98.6,85,195,2.91,42.31,49.84,46.74,46.69,46.39,0.48,11.01,-0.01,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,143,Seattle Kraken,NA,22,11,5,2.2,57,56,2.59,2.55,0.04,24.14,10.73,28,45,61,12,19.7,61,18,70.5,90.2,71,167,2.507,27.88,52.34,59.51,30.05,42.44,0.51,11.17,-0.17,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,17,St. Louis Blues,NA,22,7,9,0.78,59,80,2.68,3.64,-0.96,25.73,10.42,20,50.9,54,13,24.1,56,14,75,99.1,64,150,2.782,36.58,29.7,28.44,58.41,38.28,0.35,7.73,-0.73,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,1,Tampa Bay Lightning,NA,21,12,7,1.71,66,60,3.14,2.86,0.28,26.67,11.79,26,45.1,67,12,17.9,71,9,87.3,105.2,103,266,3.647,49.11,64.22,62.35,59.36,58.76,0.55,11.48,0.52,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,12,Toronto Maple Leafs,NA,22,9,10,0.9,74,82,3.36,3.73,-0.37,27.77,12.11,21,56.1,58,9,15.5,65,13,80,95.5,81,190,3.19,54.55,30.83,26.92,63.8,44.02,0.45,9.86,-0.86,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,30,Utah Mammoth,NA,22,11,8,1.38,66,67,3,3.05,-0.05,29.09,10.31,25,46.6,62,9,14.5,59,10,83.1,97.6,84,204,3.028,40.48,58.54,54.94,29.6,45.89,0.49,10.82,0.18,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,21,Vancouver Canucks,NA,23,9,12,0.75,71,86,3.09,3.74,-0.65,26.61,11.6,20,47.4,77,18,23.4,75,23,69.3,92.7,94,221,3.409,53.72,10.17,12.44,60.65,34.24,0.41,9.33,-0.33,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,142,Vegas Golden Knights,NA,21,10,4,2.5,67,59,3.19,2.81,0.38,29.71,10.74,27,54.1,73,18,24.7,56,11,80.4,105.1,71,162,2.641,60.9,58.52,60.77,39.9,55.02,0.56,11.82,-1.82,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,5,Washington Capitals,NA,22,11,9,1.22,71,60,3.23,2.73,0.5,29.68,10.87,24,48.1,67,10,14.9,71,20,71.8,86.7,92,218,3.067,50.19,42.19,50.2,48.01,47.64,0.58,12.83,-1.83,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/24/2025,2,Winnipeg Jets,NA,21,12,9,1.33,67,59,3.19,2.81,0.38,27.29,11.69,24,53.2,65,16,24.6,74,12,83.8,108.4,86,207,3.071,58.89,61.31,59.12,55.82,58.78,0.56,11.82,0.18,NA,NA,NA,nhl_team_stats_20251124.csv
2024,11/25/2025,29,Anaheim Ducks,NA,22,14,7,2,80,69,3.64,3.14,0.5,30.05,12.1,29,45.9,74,15,20.3,76,19,75,95.3,96,242,3.41,72.75,40.54,37.62,62.96,53.47,0.57,12.61,1.39,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,11,Boston Bruins,NA,24,13,11,1.18,75,77,3.12,3.21,-0.09,27.75,11.26,26,52.6,78,20,25.6,94,16,83,108.6,125,308,3.848,58.23,41.35,42.08,77.75,54.85,0.49,11.66,1.34,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,15,Buffalo Sabres,NA,22,9,9,1,71,75,3.23,3.41,-0.18,27.73,11.64,22,43.3,67,12,17.9,65,8,87.7,105.6,86,221,3.343,52.88,52.76,45.88,51.94,50.86,0.47,10.4,-1.4,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,23,Calgary Flames,NA,24,8,13,0.62,59,71,2.46,2.96,-0.5,29.46,8.35,19,49,82,11,13.4,81,16,80.2,93.6,110,311,3.752,19.47,47.43,50.35,69.07,46.58,0.41,9.8,-1.8,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,3,Carolina Hurricanes,NA,22,14,6,2.33,78,64,3.55,2.91,0.64,33.68,10.53,30,50.1,63,9,14.3,69,15,78.3,92.6,88,192,2.887,63.91,50.77,51.48,44.69,52.71,0.6,13.16,0.84,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,20,Chicago Blackhawks,NA,22,10,8,1.25,69,61,3.14,2.77,0.37,24.86,12.61,24,46.9,62,15,24.2,78,13,83.3,107.5,99,267,3.488,55.79,62.63,59.24,43.57,55.31,0.56,12.37,-2.37,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,22,Colorado Avalanche,NA,22,16,1,16,88,48,4,2.18,1.82,33.09,12.09,37,49,83,13,15.7,69,9,87,102.7,80,172,2.414,82.6,85.96,85.02,34.85,72.11,0.77,16.96,-0.96,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,19,Columbus Blue Jackets,NA,23,11,9,1.22,69,75,3,3.26,-0.26,30.35,9.89,25,50.8,53,9,17,57,15,73.7,90.7,73,175,2.788,43.61,37.43,40.92,33.48,38.86,0.46,10.55,0.45,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,27,Dallas Stars,NA,22,13,5,2.6,72,60,3.27,2.73,0.54,25.91,12.63,30,52.9,74,22,29.7,69,17,75.4,105.1,81,206,2.966,68.8,45.9,54.31,45.63,53.66,0.59,12.96,0.04,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,16,Detroit Red Wings,NA,23,13,9,1.44,69,74,3,3.22,-0.22,30.17,9.94,27,52.8,74,16,21.6,64,12,81.2,102.8,87,236,3.327,50.09,43.15,46.73,40.98,45.24,0.46,10.69,2.31,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,24,Edmonton Oilers,NA,24,10,9,1.11,74,85,3.08,3.54,-0.46,28.46,10.83,25,52.9,59,17,28.8,61,11,82,110.8,75,175,2.859,59.15,39.74,38.32,25.79,40.75,0.43,10.34,-0.34,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,4,Florida Panthers,NA,22,12,9,1.33,70,67,3.18,3.05,0.13,28.64,11.11,25,47.9,82,17,20.7,76,16,78.9,99.6,100,225,3.231,55.74,48.14,45.29,82.49,57.92,0.52,11.46,0.54,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,28,Los Angeles Kings,NA,23,11,6,1.83,62,60,2.7,2.61,0.09,29.04,9.28,28,48.9,72,11,15.3,74,14,81.1,96.4,79,173,2.539,30.17,63.17,63.92,36.46,48.43,0.52,11.89,-0.89,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,25,Minnesota Wild,NA,23,12,7,1.71,68,64,2.96,2.78,0.18,27.83,10.62,28,47.8,82,21,25.6,54,13,75.9,101.5,63,154,2.403,52.5,57.33,59.79,51.45,55.27,0.53,12.22,-0.22,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,14,Montreal Canadiens,NA,21,11,7,1.57,72,74,3.43,3.52,-0.09,25.52,13.43,25,50.9,62,13,21,71,17,76.1,97.1,101,253,3.767,63.96,30.59,26.91,62.45,45.98,0.49,10.23,0.77,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,18,Nashville Predators,NA,22,6,12,0.5,52,81,2.36,3.68,-1.32,27.91,8.47,16,52.8,68,11,16.2,63,11,82.5,98.7,77,163,2.915,17.35,40.33,32.26,39.14,32.27,0.29,6.41,-0.41,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,7,New Jersey Devils,NA,22,14,7,2,69,67,3.14,3.05,0.09,29.45,10.65,29,48.9,56,13,23.2,64,11,82.8,106,74,159,2.617,55.66,60.42,53.1,47.47,54.16,0.51,11.32,2.68,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,8,New York Islanders,NA,23,13,8,1.62,71,64,3.09,2.78,0.31,28.74,10.74,28,52.1,74,10,13.5,70,12,82.9,96.4,91,245,3.216,42.87,59.49,61.29,50.51,53.54,0.55,12.71,0.29,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,9,New York Rangers,NA,24,11,11,1,61,62,2.54,2.58,-0.04,26.25,9.68,24,53.8,55,11,20,66,14,78.8,98.8,81,185,2.545,26.56,62.26,65.79,69.53,56.03,0.49,11.81,-0.81,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,13,Ottawa Senators,NA,22,11,7,1.57,71,71,3.23,3.23,0,26.59,12.14,26,58.6,71,16,22.5,62,19,69.4,91.9,86,200,3.065,58.32,29.31,34.64,60.94,45.8,0.5,11,0,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,6,Philadelphia Flyers,NA,21,11,7,1.57,60,59,2.86,2.81,0.05,24.86,11.49,25,48.1,58,10,17.2,62,9,85.5,102.7,87,235,3.343,36.22,61.8,63.5,60.78,55.58,0.51,10.69,0.31,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,10,Pittsburgh Penguins,NA,21,10,6,1.67,63,55,3,2.62,0.38,27.19,11.03,25,49.4,50,16,32,61,9,85.2,117.2,71,182,2.746,58.88,71.98,69.79,21.56,55.55,0.57,11.91,-1.91,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,26,San Jose Sharks,NA,23,11,9,1.22,68,71,2.96,3.09,-0.13,24.22,12.21,25,48.1,82,15,18.3,76,15,80.3,98.6,85,195,2.91,42.59,49.58,46.55,46.87,46.4,0.48,11.01,-0.01,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,143,Seattle Kraken,NA,22,11,5,2.2,57,56,2.59,2.55,0.04,24.14,10.73,28,45,61,12,19.7,61,18,70.5,90.2,71,167,2.507,28.03,51.6,58.71,29.95,42.07,0.51,11.17,-0.17,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,17,St. Louis Blues,NA,23,7,10,0.7,61,83,2.65,3.61,-0.96,25.52,10.39,20,51,57,13,22.8,56,14,75,97.8,64,150,2.71,34.08,31.34,30.84,56.42,38.17,0.35,8.05,-1.05,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,1,Tampa Bay Lightning,NA,22,13,7,1.86,69,60,3.14,2.73,0.41,26.27,11.94,28,45.2,69,12,17.4,72,9,87.5,104.9,105,273,3.542,48.43,68.02,66.82,58.56,60.46,0.57,12.53,0.47,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,12,Toronto Maple Leafs,NA,22,9,10,0.9,74,82,3.36,3.73,-0.37,27.77,12.11,21,56.1,58,9,15.5,65,13,80,95.5,81,190,3.19,54.71,31.2,27.48,64.21,44.4,0.45,9.86,-0.86,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,30,Utah Mammoth,NA,23,12,8,1.5,71,68,3.09,2.96,0.13,28.87,10.69,27,46.3,64,9,14.1,62,10,83.9,98,87,210,2.964,43.2,62.24,58.32,29.37,48.28,0.52,11.99,0.01,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,21,Vancouver Canucks,NA,23,9,12,0.75,71,86,3.09,3.74,-0.65,26.61,11.6,20,47.4,77,18,23.4,75,23,69.3,92.7,94,221,3.409,54.05,10.53,13.08,61.05,34.67,0.41,9.33,-0.33,NA,NA,NA,nhl_team_stats_20251125.csv
2024,11/25/2025,142,Vegas Golden Knights,NA,22,10,5,2,68,64,3.09,2.91,0.18,29.91,10.33,27,54.4,76,18,23.7,58,11,81,104.7,73,166,2.646,56.23,56.64,57.74,38.67,52.32,0.53,11.66,-1.66,NA,NA,NA,nhl_team_stats_20251125.csv
