SEASON,RANK,PLAYER,AGE,TEAM,POSITION,GP,G,A,PTS,PLUS_MIN,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO_PCT,BLK,HIT,TAKE,GIVE
2022_2023,651,David Gustafsson,22,WPG,C,46,0,6,6,2,6,0,0,0,0,5,0,1,45,0,72,464:29:00,10:06,103,106,49.3,18,25,14,9
2022_2023,652,Cole Guttman,23,CHI,C,14,4,2,6,1,2,4,0,0,1,2,0,0,26,15.4,42,203:51:00,14:34,88,81,52.1,8,4,12,11
2022_2023,653,Ben Harpur,28,NYR,D,42,1,5,6,0,20,1,0,0,0,5,0,0,34,2.9,77,590:42:00,14:04,0,0,,57,63,13,23
2022_2023,654,Reese Johnson,24,CHI,F,57,4,2,6,-15,38,4,0,0,1,2,0,0,54,7.4,90,627:39:00,11:01,120,106,53.1,23,178,13,7
2022_2023,655,Kurtis MacDermid,28,COL,D,44,1,5,6,-1,55,1,0,0,1,5,0,0,20,5,51,366:37:00,8:20,0,1,0,31,86,6,8
2022_2023,656,Daniil Miromanov,25,VEG,D,14,2,4,6,-6,2,1,1,0,0,2,2,0,22,9.1,47,238:29:00,17:02,0,0,,13,7,1,6
2022_2023,657,Jakub Voráček,33,CBJ,RW,11,1,5,6,-7,0,0,1,0,0,5,0,0,17,5.9,27,175:33:00,15:58,1,2,33.3,7,2,4,1
2022_2023,658,Colton White,25,ANA,D,46,0,6,6,-17,8,0,0,0,0,6,0,0,30,0,57,668:26:00,14:32,0,0,,37,34,7,12
2022_2023,659,Chris Wideman,33,MTL,D,46,0,6,6,-6,81,0,0,0,0,4,2,0,31,0,67,621:33:00,13:31,0,0,,51,25,7,37
2022_2023,660,Niko Mikkola,26,2TM,D,81,1,5,6,6,58,1,0,0,0,5,0,0,62,1.6,127,1411:55:00,17:26,0,0,,106,151,9,34
2022_2023,660,Niko Mikkola,26,STL,D,50,0,3,3,2,35,0,0,0,0,3,0,0,31,0,65,832:06:00,16:39,0,0,,68,96,6,21
2022_2023,660,Niko Mikkola,26,NYR,D,31,1,2,3,4,23,1,0,0,0,2,0,0,31,3.2,62,579:49:00,18:42,0,0,,38,55,3,13
2022_2023,661,Lane Pederson,25,2TM,F,27,3,3,6,-1,26,3,0,0,0,3,0,0,27,11.1,45,322:01:00,11:56,77,73,51.3,11,68,5,4
2022_2023,661,Lane Pederson,25,VAN,F,11,1,2,3,3,15,1,0,0,0,2,0,0,15,6.7,25,141:12:00,12:50,12,24,33.3,7,21,3,2
2022_2023,661,Lane Pederson,25,CBJ,F,16,2,1,3,-4,11,2,0,0,0,1,0,0,12,16.7,20,180:49:00,11:18,65,49,57,4,47,2,2
2022_2023,662,Alexander Alexeyev,23,WSH,D,32,0,5,5,-2,4,0,0,0,0,5,0,0,28,0,72,526:33:00,16:27,0,0,,48,33,3,16
2022_2023,663,Zach Bogosian,32,TBL,D,46,1,4,5,-4,42,1,0,0,0,4,0,0,54,1.9,117,688:51:00,14:59,1,0,100,50,114,5,25
2022_2023,664,Robert Bortuzzo,33,STL,D,43,2,3,5,9,29,2,0,0,0,3,0,0,30,6.7,59,540:22:00,12:34,0,0,,49,64,7,12
2022_2023,665,Kyle Burroughs,27,VAN,D,48,2,3,5,-4,62,2,0,0,0,3,0,0,47,4.3,92,833:25:00,17:22,0,1,0,84,165,5,13
2022_2023,666,Austin Czarnik,30,DET,C,29,3,2,5,-4,8,3,0,0,0,1,1,0,27,11.1,47,324:00:00,11:10,69,91,43.1,13,16,13,4
2022_2023,667,Vincent Desharnais,26,EDM,D,36,0,5,5,15,31,0,0,0,0,4,0,1,17,0,48,487:39:00,13:33,0,0,,48,45,5,16
2022_2023,668,Jansen Harkins,25,WPG,C,22,3,2,5,4,12,3,0,0,0,2,0,0,18,16.7,40,238:02:00,10:49,2,7,22.2,11,16,7,8
2022_2023,669,Matt Irwin,35,WSH,D,61,2,3,5,-8,36,2,0,0,0,3,0,0,79,2.5,140,795:20:00,13:02,0,0,,75,117,9,18
2022_2023,670,Curtis Lazar,27,2TM,C,49,3,2,5,-6,21,3,0,0,0,2,0,0,55,5.5,86,584:34:00,11:56,140,132,51.5,53,138,15,5
2022_2023,670,Curtis Lazar,27,VAN,C,45,3,2,5,-5,14,3,0,0,0,2,0,0,54,5.6,82,547:27:00,12:10,134,124,51.9,49,124,14,5
2022_2023,670,Curtis Lazar,27,NJD,C,4,0,0,0,-1,7,0,0,0,0,0,0,0,1,0,4,37:07:00,9:17,6,8,42.9,4,14,1,0
2022_2023,671,Patrik Nemeth,30,ARI,D,75,0,5,5,-7,30,0,0,0,0,5,0,0,62,0,139,1332:51:00,17:46,0,0,,118,116,13,30
2022_2023,672,Tanner Pearson,30,VAN,LW,14,1,4,5,-9,21,1,0,0,0,3,1,0,17,5.9,30,188:55:00,13:30,7,11,38.9,3,20,5,1
2022_2023,673,Isaak Phillips,21,CHI,D,16,1,4,5,-10,5,1,0,0,0,4,0,0,16,6.3,37,247:22:00,15:28,0,0,,6,27,11,8
2022_2023,674,Anthony Richard,26,MTL,C,13,3,2,5,2,6,3,0,0,1,2,0,0,13,23.1,25,129:28:00,9:58,1,3,25,3,25,2,2
2022_2023,675,Nicholas Robertson,21,TOR,LW,15,2,3,5,2,0,2,0,0,1,3,0,0,27,7.4,48,163:16:00,10:53,2,1,66.7,7,18,7,5
2022_2023,676,Chad Ruhwedel,32,PIT,D,47,1,4,5,-4,18,1,0,0,0,4,0,0,36,2.8,97,684:43:00,14:34,0,0,,51,90,14,10
2022_2023,677,Brendan Smith,33,NJD,D,60,0,5,5,3,63,0,0,0,0,4,0,1,58,0,128,933:12:00,15:33,0,0,,76,102,25,31
2022_2023,678,Rūdolfs Balcers,25,2TM,LW,17,3,2,5,-1,4,3,0,0,0,2,0,0,24,12.5,38,173:29:00,10:12,0,2,0,4,7,2,4
2022_2023,678,Rūdolfs Balcers,25,FLA,LW,14,2,2,4,-2,4,2,0,0,0,2,0,0,21,9.5,32,152:51:00,10:55,0,2,0,4,7,2,4
2022_2023,678,Rūdolfs Balcers,25,TBL,LW,3,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,6,20:38,6:53,0,0,,0,0,0,0
2022_2023,679,Nathan Beaulieu,30,ANA,D,52,0,4,4,-23,39,0,0,0,0,4,0,0,33,0,79,792:08:00,15:14,0,0,,80,49,10,16
2022_2023,680,Jake Christiansen,23,CBJ,D,24,0,4,4,-7,4,0,0,0,0,3,1,0,25,0,55,365:19:00,15:13,0,0,,23,20,7,7
2022_2023,681,Nick Cicek,22,SJS,D,16,0,4,4,-7,15,0,0,0,0,4,0,0,3,0,21,230:40:00,14:25,0,0,,21,28,2,6
2022_2023,682,Kale Clague,24,BUF,D,33,0,4,4,-3,24,0,0,0,0,4,0,0,24,0,51,498:26:00,15:06,0,0,,24,24,7,12
2022_2023,683,Zac Dalpe,33,FLA,RW,14,2,2,4,-4,2,2,0,0,0,2,0,0,17,11.8,25,117:37:00,8:24,25,17,59.5,6,15,2,0
2022_2023,684,Jesper Frödén,28,SEA,F,14,0,4,4,4,6,0,0,0,0,4,0,0,10,0,20,139:57:00,0.416666667,0,0,,6,11,7,5
2022_2023,685,Dennis Gilbert,26,CGY,D,23,1,3,4,0,27,1,0,0,1,3,0,0,13,7.7,36,270:00:00,11:44,0,0,,26,55,3,8
2022_2023,686,Alexander Holtz,21,NJD,RW,19,3,1,4,-6,8,1,2,0,0,1,0,0,21,14.3,47,195:09:00,10:16,0,0,,4,6,3,7
2022_2023,687,Parker Kelly,23,OTT,F,55,1,3,4,-9,37,1,0,0,1,2,0,1,59,1.7,101,577:57:00,10:30,5,6,45.5,25,172,18,12
2022_2023,688,Matt Kiersted,24,FLA,D,20,1,3,4,4,6,1,0,0,0,3,0,0,14,7.1,37,196:53:00,9:51,0,0,,7,13,1,7
2022_2023,689,Tanner Laczynski,25,PHI,C,32,2,2,4,-5,2,2,0,0,0,2,0,0,23,8.7,44,304:45:00,9:31,50,47,51.5,10,30,10,3
2022_2023,690,Matt Luff,25,DET,RW,19,2,2,4,-4,0,2,0,0,0,2,0,0,20,10,39,187:40:00,9:53,0,2,0,9,22,6,3
2022_2023,691,Michael McCarron,27,NSH,RW,32,2,2,4,-3,24,2,0,0,0,1,0,1,39,5.1,72,337:21:00,10:33,63,43,59.4,20,75,7,2
2022_2023,692,Ben Meyers,24,COL,F,39,4,0,4,-6,6,4,0,0,0,0,0,0,33,12.1,60,374:16:00,9:36,96,91,51.3,13,25,11,3
2022_2023,693,Fredrik Olofsson,26,DAL,LW,28,1,3,4,0,2,1,0,0,1,3,0,0,34,2.9,58,285:45:00,10:12,3,5,37.5,8,32,7,4
2022_2023,694,Robin Salo,24,NYI,D,11,2,2,4,1,4,2,0,0,0,2,0,0,9,22.2,19,122:56:00,11:11,0,0,,13,6,1,6
2022_2023,695,Givani Smith,24,2TM,RW,36,1,3,4,-2,72,1,0,0,0,3,0,0,30,3.3,60,252:09:00,7:00,0,0,,8,67,6,6
2022_2023,695,Givani Smith,24,DET,RW,2,0,0,0,-3,0,0,0,0,0,0,0,0,3,0,6,19:53,9:57,0,0,,1,4,0,0
2022_2023,695,Givani Smith,24,FLA,RW,34,1,3,4,1,72,1,0,0,0,3,0,0,27,3.7,54,232:16:00,6:50,0,0,,7,63,6,6
2022_2023,696,Ty Smith,22,PIT,D,9,1,3,4,3,4,1,0,0,0,0,3,0,27,3.7,43,181:49:00,20:12,0,0,,4,19,4,5
2022_2023,697,Joe Snively,27,WSH,F,12,2,2,4,3,0,2,0,0,0,2,0,0,16,12.5,23,151:09:00,12:36,2,1,66.7,6,4,4,5
2022_2023,698,Tyler Tucker,22,STL,D,26,1,3,4,-9,31,1,0,0,0,3,0,0,21,4.8,54,380:41:00,14:39,0,0,,26,50,4,9
2022_2023,699,Egor Zamula,22,PHI,D,14,0,4,4,0,2,0,0,0,0,4,0,0,8,0,21,187:24:00,13:23,0,0,,13,9,2,9
2022_2023,700,Jakub Zbořil,25,BOS,D,22,1,3,4,-1,6,1,0,0,1,3,0,0,13,7.7,31,292:22:00,13:17,0,0,,19,31,4,5
2022_2023,701,Andreas Englund,27,2TM,D,47,0,4,4,-1,35,0,0,0,0,4,0,0,31,0,72,569:14:00,12:07,0,0,,33,133,9,8
2022_2023,701,Andreas Englund,27,COL,D,36,0,3,3,1,26,0,0,0,0,3,0,0,20,0,51,405:28:00,11:16,0,0,,20,104,8,5
2022_2023,701,Andreas Englund,27,CHI,D,11,0,1,1,-2,9,0,0,0,0,1,0,0,11,0,21,163:46:00,14:53,0,0,,13,29,1,3
2022_2023,702,Andrew Agozzino,32,SJS,LW,4,1,2,3,-1,0,0,0,1,0,2,0,0,9,11.1,12,65:29:00,16:22,1,0,100,4,12,0,1
2022_2023,703,Kieffer Bellows,24,2TM,LW,28,3,0,3,-8,6,3,0,0,1,0,0,0,32,9.4,62,271:20:00,9:41,3,15,16.7,10,48,5,8
2022_2023,703,Kieffer Bellows,24,NYI,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,7:16,7:16,0,0,,0,3,0,1
2022_2023,703,Kieffer Bellows,24,PHI,LW,27,3,0,3,-7,6,3,0,0,1,0,0,0,32,9.4,61,264:04:00,9:47,3,15,16.7,10,45,5,7
2022_2023,704,Tim Berni,22,CBJ,D,59,1,2,3,-26,34,1,0,0,0,2,0,0,58,1.7,119,1000:54:00,16:58,0,0,,74,122,19,25
2022_2023,705,Samuel Bolduc,22,NYI,D,17,2,1,3,5,2,2,0,0,1,1,0,0,20,10,49,244:49:00,14:24,0,0,,16,26,2,13
2022_2023,706,Guillaume Brisebois,25,VAN,D,17,1,2,3,-2,6,1,0,0,0,2,0,0,15,6.7,24,281:10:00,16:32,0,0,,27,11,1,6
2022_2023,707,Michael Carcone,26,ARI,F,9,2,1,3,3,2,2,0,0,0,1,0,0,15,13.3,25,113:48:00,12:39,0,0,,1,16,5,1
2022_2023,708,Ryan Carpenter,32,NYR,C,22,1,2,3,-5,10,1,0,0,0,2,0,0,17,5.9,30,201:53:00,9:11,67,57,54,11,35,6,12
2022_2023,709,Dylan Coghlan,24,CAR,D,17,0,3,3,-1,2,0,0,0,0,3,0,0,29,0,66,216:15:00,12:43,0,0,,9,11,2,5
2022_2023,710,Justin Danforth,29,CBJ,RW,6,2,1,3,-3,4,2,0,0,0,1,0,0,10,20,20,80:20:00,13:23,4,9,30.8,1,7,1,1
2022_2023,711,Grigori Denisenko,22,FLA,LW,18,0,3,3,-5,4,0,0,0,0,3,0,0,16,0,28,178:01:00,9:53,0,0,,8,20,1,1
2022_2023,712,William Eklund,20,SJS,LW,8,2,1,3,-5,6,2,0,0,0,0,1,0,18,11.1,34,158:42:00,19:50,2,4,33.3,6,7,1,5
2022_2023,713,Samuel Fagemo,22,LAK,LW,9,2,1,3,-4,0,2,0,0,0,1,0,0,5,40,10,70:40:00,7:51,0,1,0,6,5,1,3
2022_2023,714,Casey Fitzgerald,25,2TM,D,27,0,3,3,-2,4,0,0,0,0,3,0,0,13,0,42,321:44:00,11:55,0,0,,12,35,5,1
2022_2023,714,Casey Fitzgerald,25,BUF,D,23,0,3,3,-1,4,0,0,0,0,3,0,0,12,0,40,300:13:00,13:03,0,0,,12,29,5,1
2022_2023,714,Casey Fitzgerald,25,FLA,D,4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,2,21:31,5:23,0,0,,0,6,0,0
2022_2023,715,Mark Friedman,27,PIT,D,23,1,2,3,2,15,1,0,0,0,2,0,0,36,2.8,65,332:21:00,14:27,0,0,,22,52,5,9
2022_2023,716,Jordan Gross,27,NSH,D,15,3,0,3,-3,2,2,1,0,0,0,0,0,24,12.5,56,281:42:00,18:47,0,0,,16,10,2,8
2022_2023,717,Aleksi Heponiemi,24,FLA,C,10,1,2,3,-1,2,1,0,0,0,2,0,0,6,16.7,8,85:53:00,8:35,2,0,100,1,2,1,1
2022_2023,718,Akito Hirose,23,VAN,D,7,0,3,3,-1,4,0,0,0,0,1,2,0,4,0,9,122:15:00,17:28,0,0,,6,6,1,5
2022_2023,719,Patric Hörnqvist,36,FLA,RW,22,1,2,3,-4,13,1,0,0,1,1,1,0,40,2.5,66,203:53:00,9:16,1,5,16.7,8,18,5,0
2022_2023,720,Andreas Johnsson,28,2TM,LW,13,0,3,3,-6,6,0,0,0,0,3,0,0,18,0,23,175:02:00,13:28,6,7,46.2,5,7,4,5
2022_2023,720,Andreas Johnsson,28,NJD,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9:28,4:44,0,0,,0,0,0,0
2022_2023,720,Andreas Johnsson,28,SJS,LW,11,0,3,3,-6,6,0,0,0,0,3,0,0,17,0,22,165:34:00,15:03,6,7,46.2,5,7,4,5
2022_2023,721,Wyatt Kaiser,20,CHI,D,9,0,3,3,-4,4,0,0,0,0,3,0,0,14,0,27,167:25:00,18:36,0,0,,10,5,0,13
2022_2023,722,Michael Kesselring,23,ARI,D,9,0,3,3,-1,6,0,0,0,0,3,0,0,8,0,25,153:51:00,17:06,0,0,,7,12,2,3
2022_2023,723,Ryan Murray,29,EDM,D,13,0,3,3,-4,4,0,0,0,0,3,0,0,8,0,17,170:37:00,13:07,0,0,,12,11,0,7
2022_2023,724,Philippe Myers,26,TBL,D,11,1,2,3,0,4,1,0,0,0,2,0,0,21,4.8,37,126:58:00,11:33,0,0,,6,31,9,5
2022_2023,725,Joshua Norris,23,OTT,C,8,2,1,3,-1,6,2,0,0,0,1,0,0,15,13.3,32,143:54:00,17:59,33,24,57.9,6,7,6,3
2022_2023,726,Max Pacioretty,34,CAR,LW,5,3,0,3,0,2,2,1,0,0,0,0,0,16,18.8,34,68:13:00,13:39,0,0,,1,4,1,2
2022_2023,727,Nic Petan,27,MIN,C,10,1,2,3,0,2,1,0,0,0,2,0,0,10,10,17,116:00:00,11:36,1,2,33.3,5,4,3,1
2022_2023,728,Lawrence Pilut,27,BUF,D,17,1,2,3,-4,0,1,0,0,1,2,0,0,14,7.1,22,217:32:00,12:48,0,0,,16,6,3,5
2022_2023,729,Darren Raddysh,26,TBL,D,17,1,2,3,-4,4,1,0,0,0,2,0,0,25,4,47,280:11:00,16:29,0,0,,16,25,3,9
2022_2023,730,Pavol Regenda,23,ANA,F,14,1,2,3,-3,4,1,0,0,0,2,0,0,17,5.9,29,147:35:00,10:33,1,1,50,13,8,4,5
2022_2023,731,Buddy Robinson,31,CHI,RW,9,1,2,3,1,4,1,0,0,0,2,0,0,13,7.7,19,105:58:00,11:46,1,4,20,3,15,0,3
2022_2023,732,Filip Roos,24,CHI,D,17,1,2,3,-5,4,1,0,0,0,2,0,0,19,5.3,43,275:46:00,16:13,0,0,,20,14,4,10
2022_2023,733,Zach Sanford,28,NSH,LW,16,2,1,3,-3,4,2,0,0,1,1,0,0,20,10,41,215:50:00,13:29,2,11,15.4,21,21,5,9
2022_2023,734,Radim Šimek,30,SJS,D,44,1,2,3,-13,29,1,0,0,0,2,0,0,39,2.6,80,643:26:00,14:37,0,0,,74,89,21,22
2022_2023,735,Logan Stanley,24,WPG,D,19,1,2,3,-1,21,1,0,0,0,2,0,0,11,9.1,38,260:34:00,13:43,0,0,,20,44,3,10
2022_2023,736,Vítek Vaněček,27,NJD,G,52,0,3,3,0,2,0,0,0,0,2,1,0,0,,0,2915:34:00,56:04:00,0,0,,0,0,0,11
2022_2023,737,Christian Wolanin,27,VAN,D,16,0,3,3,5,4,0,0,0,0,2,1,0,16,0,34,252:06:00,15:45,0,0,,11,4,1,5
2022_2023,738,Aatu Räty,20,2TM,C,15,2,1,3,0,4,2,0,0,0,1,0,0,16,12.5,27,125:42:00,8:23,45,38,54.2,5,19,4,5
2022_2023,738,Aatu Räty,20,NYI,C,12,2,0,2,1,4,2,0,0,0,0,0,0,16,12.5,25,105:10:00,8:46,35,32,52.2,4,17,4,5
2022_2023,738,Aatu Räty,20,VAN,C,3,0,1,1,-1,0,0,0,0,0,1,0,0,0,,2,20:32,6:51,10,6,62.5,1,2,0,0
2022_2023,739,Dryden Hunt,27,3TM,LW,37,3,0,3,-10,24,3,0,0,0,0,0,0,23,13,42,298:43:00,8:04,1,2,33.3,4,100,5,2
2022_2023,739,Dryden Hunt,27,NYR,LW,3,1,0,1,-1,2,1,0,0,0,0,0,0,2,50,3,26:28:00,8:49,0,0,,2,11,0,1
2022_2023,739,Dryden Hunt,27,COL,LW,25,1,0,1,-7,13,1,0,0,0,0,0,0,15,6.7,30,196:20:00,7:51,1,2,33.3,1,58,2,0
2022_2023,739,Dryden Hunt,27,TOR,LW,9,1,0,1,-2,9,1,0,0,0,0,0,0,6,16.7,9,75:55:00,8:26,0,0,,1,31,3,1
2022_2023,740,Nicholas Abruzzese,23,TOR,C,2,0,2,2,1,0,0,0,0,0,1,1,0,2,0,3,17:57,8:59,0,0,,0,1,0,0
2022_2023,741,Jordie Benn,35,TOR,D,12,1,1,2,-1,12,1,0,0,1,1,0,0,13,7.7,30,189:37:00,15:48,0,0,,29,31,0,15
2022_2023,742,Jordan Binnington,29,STL,G,61,0,2,2,0,29,0,0,0,0,0,2,0,0,,0,3516:03:00,57:38:00,0,0,,0,1,6,29
2022_2023,743,Thomas Bordeleau,21,SJS,C,8,0,2,2,-3,0,0,0,0,0,2,0,0,9,0,23,121:52:00,15:14,2,6,25,3,4,5,5
2022_2023,744,Justin Braun,35,PHI,D,51,0,2,2,-1,19,0,0,0,0,2,0,0,42,0,100,764:07:00,14:59,0,0,,49,47,10,10
2022_2023,745,Jonny Brodzinski,29,NYR,C,17,1,1,2,3,8,1,0,0,0,1,0,0,27,3.7,42,158:25:00,9:19,51,45,53.1,4,9,6,4
2022_2023,746,Kyle Capobianco,25,WPG,D,14,2,0,2,1,6,2,0,0,1,0,0,0,14,14.3,34,172:34:00,12:20,0,0,,6,12,6,7
2022_2023,747,Gabriel Carlsson,26,WSH,D,6,0,2,2,-1,0,0,0,0,0,2,0,0,3,0,6,82:34:00,13:46,0,0,,1,4,1,2
2022_2023,748,Brandt Clarke,19,LAK,D,9,0,2,2,-1,6,0,0,0,0,1,1,0,11,0,21,122:47:00,13:39,0,0,,14,3,1,3
2022_2023,749,Simon Edvinsson,19,DET,D,9,2,0,2,-7,12,2,0,0,0,0,0,0,5,40,13,153:37:00,17:04,0,0,,8,11,4,4
2022_2023,750,Byron Froese,31,VEG,C,9,1,1,2,0,4,1,0,0,0,1,0,0,15,6.7,23,89:39:00,9:58,31,21,59.6,5,11,2,2
2022_2023,751,John Gibson,29,ANA,G,53,0,2,2,0,12,0,0,0,0,1,1,0,0,,0,3004:55:00,56:42:00,0,0,,0,0,0,16
2022_2023,752,Daniil Gushchin,20,SJS,LW,2,1,1,2,-1,0,0,1,0,0,0,1,0,8,12.5,12,31:49:00,15:55,0,0,,5,0,1,0
2022_2023,753,Joel Hanley,31,DAL,D,26,0,2,2,5,15,0,0,0,0,2,0,0,14,0,31,302:34:00,11:38,0,0,,28,24,3,7
2022_2023,754,Thomas Harley,21,DAL,D,6,0,2,2,5,2,0,0,0,0,2,0,0,8,0,12,100:45:00,16:48,0,0,,8,1,0,3
2022_2023,755,John Hayden,27,SEA,C,7,2,0,2,2,7,2,0,0,0,0,0,0,9,22.2,19,55:23:00,7:55,0,1,0,3,4,0,1
2022_2023,756,Mac Hollowell,24,TOR,D,6,0,2,2,3,2,0,0,0,0,2,0,0,4,0,6,77:37:00,12:56,0,0,,6,3,3,1
2022_2023,757,Luke Hughes,19,NJD,D,2,1,1,2,0,0,1,0,0,1,1,0,0,2,50,4,32:28:00,16:14,0,0,,3,1,1,0
2022_2023,758,Tristan Jarry,27,PIT,G,47,0,2,2,0,2,0,0,0,0,1,1,0,0,,2,2650:02:00,56:23:00,0,0,,0,0,0,28
2022_2023,759,Ross Johnston,28,NYI,LW,16,0,2,2,-1,37,0,0,0,0,2,0,0,2,0,7,124:46:00,7:48,1,0,100,5,34,1,1
2022_2023,760,Zachary Jones,22,NYR,D,16,1,1,2,-2,4,1,0,0,1,1,0,0,15,6.7,30,249:46:00,15:37,0,0,,16,5,7,9
2022_2023,761,Zack Kassian,32,ARI,RW,51,2,0,2,-18,50,2,0,0,0,0,0,0,25,8,45,467:00:00,9:09,3,5,37.5,8,32,9,19
2022_2023,762,Tyler Kleven,21,OTT,D,8,0,2,2,-1,2,0,0,0,0,2,0,0,11,0,24,117:31:00,14:41,0,0,,7,9,2,8
2022_2023,763,Otto Koivula,24,NYI,LW,8,0,2,2,1,4,0,0,0,0,2,0,0,5,0,8,54:53:00,6:52,13,8,61.9,4,6,2,1
2022_2023,764,Kaedan Korczak,22,VEG,D,10,0,2,2,-3,0,0,0,0,0,2,0,0,16,0,34,175:41:00,17:34,0,0,,8,25,6,1
2022_2023,765,Beck Malenstyn,24,WSH,LW,9,1,1,2,0,2,1,0,0,1,1,0,0,7,14.3,12,89:13:00,9:55,1,0,100,5,34,1,0
2022_2023,766,Jacob Markström,33,CGY,G,59,0,2,2,0,14,0,0,0,0,1,1,0,0,,0,3410:50:00,57:49:00,0,0,,0,1,3,17
2022_2023,767,Hunter McKown,20,CBJ,F,12,0,2,2,-4,8,0,0,0,0,2,0,0,13,0,23,146:42:00,12:14,48,39,55.2,5,12,4,3
2022_2023,768,Victor Mete,24,TOR,D,11,0,2,2,3,4,0,0,0,0,2,0,0,7,0,16,143:48:00,13:04,0,0,,9,3,2,7
2022_2023,769,Petr Mrázek,30,CHI,G,39,0,2,2,0,4,0,0,0,0,2,0,0,0,,0,2165:10:00,55:31:00,0,0,,0,1,2,16
2022_2023,770,Alexander Nylander,24,PIT,LW,9,1,1,2,1,6,1,0,0,0,1,0,0,11,9.1,21,110:46:00,12:18,1,1,50,3,12,5,0
2022_2023,771,Brayden Pachal,23,VEG,D,10,0,2,2,2,8,0,0,0,0,2,0,0,18,0,37,166:12:00,16:37,0,0,,12,27,3,4
2022_2023,772,Derrick Pouliot,29,SJS,D,8,0,2,2,-1,6,0,0,0,0,2,0,0,4,0,14,135:34:00,16:57,0,0,,9,10,4,4
2022_2023,773,Jack Rathbone,23,VAN,D,11,1,1,2,-1,2,1,0,0,0,1,0,0,12,8.3,28,156:35:00,14:14,0,0,,7,7,2,6
2022_2023,774,Lukáš Rousek,23,BUF,RW,2,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,3,22:37,11:19,0,1,0,1,0,0,0
2022_2023,775,Ilya Samsonov,25,TOR,G,42,0,2,2,0,0,0,0,0,0,0,2,0,0,,0,2475:36:00,58:57:00,0,0,,0,0,4,23
2022_2023,776,Marco Scandella,32,STL,D,20,1,1,2,2,6,1,0,0,0,1,0,0,17,5.9,41,356:42:00,17:50,0,0,,26,27,7,10
2022_2023,777,Wayne Simmonds,34,TOR,RW,18,0,2,2,1,49,0,0,0,0,2,0,0,9,0,20,134:05:00,7:27,4,0,100,7,44,3,0
2022_2023,778,Stuart Skinner,24,EDM,G,50,0,2,2,0,0,0,0,0,0,1,1,0,0,,0,2903:05:00,58:04:00,0,0,,0,0,5,39
2022_2023,779,Egor Sokolov,22,OTT,F,5,1,1,2,2,0,1,0,0,1,1,0,0,5,20,7,35:12:00,7:02,0,0,,2,5,0,0
2022_2023,780,Spencer Stastney,23,NSH,D,8,0,2,2,5,2,0,0,0,0,1,0,1,9,0,14,140:53:00,17:37,0,0,,9,2,2,3
2022_2023,781,Henry Thrun,21,SJS,D,8,0,2,2,-3,0,0,0,0,0,2,0,0,7,0,19,158:55:00,19:52,0,0,,9,4,1,6
2022_2023,782,Urho Vaakanainen,24,ANA,D,23,0,2,2,-16,0,0,0,0,0,2,0,0,27,0,58,378:32:00,16:27,0,0,,28,18,7,10
2022_2023,783,Andrei Vasilevskiy,28,TBL,G,60,0,2,2,0,0,0,0,0,0,1,1,0,0,,0,3596:25:00,59:56:00,0,0,,0,1,19,31
2022_2023,784,Austin Wagner,25,CHI,LW,7,1,1,2,-2,0,1,0,0,1,1,0,0,13,7.7,25,84:58:00,12:08,0,0,,1,19,3,3
2022_2023,785,Samuel Walker,23,MIN,C,9,1,1,2,-1,0,1,0,0,0,1,0,0,8,12.5,11,95:24:00,10:36,0,0,,1,2,2,1
2022_2023,786,Shane Wright,19,SEA,C,8,1,1,2,4,2,1,0,0,0,1,0,0,4,25,10,67:52:00,8:29,10,21,32.3,6,1,1,2
2022_2023,787,Egor Afanasyev,22,NSH,LW,17,1,0,1,-7,2,1,0,0,0,0,0,0,21,4.8,31,184:25:00,10:51,0,0,,13,23,1,2
2022_2023,788,Jake Allen,32,MTL,G,42,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,2450:25:00,58:21:00,0,0,,0,0,0,27
2022_2023,789,Frederik Andersen,33,CAR,G,34,0,1,1,0,0,0,0,0,0,1,0,0,0,,1,1984:21:00,58:22:00,0,0,,0,0,0,21
2022_2023,790,Craig Anderson,41,BUF,G,26,0,1,1,0,2,0,0,0,0,0,0,1,0,,0,1490:02:00,57:19:00,0,0,,0,0,0,12
2022_2023,791,Andy Andreoff,31,NYI,LW,3,0,1,1,-3,0,0,0,0,0,1,0,0,1,0,1,22:03,7:21,3,4,42.9,1,7,1,1
2022_2023,792,Tyler Angle,22,CBJ,C,2,1,0,1,-2,0,1,0,0,0,0,0,0,5,20,6,22:57,11:29,8,10,44.4,0,2,1,0
2022_2023,793,Jacob Bernard-Docker,22,OTT,D,19,0,1,1,-2,11,0,0,0,0,1,0,0,22,0,47,304:19:00,16:01,0,0,,27,23,2,6
2022_2023,794,William Bitten,24,STL,C,4,0,1,1,1,0,0,0,0,0,1,0,0,0,,0,26:35:00,6:39,0,0,,0,10,1,1
