SEASON,RANK,PLAYER,AGE,TEAM,POSITION,GP,G,A,PTS,PLUS_MIN,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO_PCT,BLK,HIT,TAKE,GIVE
2021_2022,826,Marc-André Fleury,37,CHI,G,45,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,2626:58:00,58:23:00,0,0,,0,0,0,35
2021_2022,826,Marc-André Fleury,37,MIN,G,11,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,657:54:00,59:49:00,0,0,,0,0,0,3
2021_2022,827,Nicholas Abruzzese,22,TOR,C,9,1,0,1,-1,2,1,0,0,1,0,0,0,8,12.5,12,91:56:00,10:13,2,5,28.6,3,7,0,3
2021_2022,828,Jack Ahcan,24,BOS,D,6,1,0,1,-3,0,0,1,0,0,0,0,0,5,20,14,96:11:00,16:02,0,0,,5,8,1,4
2021_2022,829,Craig Anderson,40,BUF,G,31,0,1,1,0,0,0,0,0,0,0,0,1,0,,0,1867:15:00,60:14:00,0,0,,0,0,2,16
2021_2022,830,Andy Andreoff,30,NYI,LW,6,1,0,1,-1,0,1,0,0,0,0,0,0,6,16.7,9,59:55:00,9:59,9,8,52.9,1,11,1,3
2021_2022,831,Justus Annunen,21,COL,G,2,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,96:46:00,48:23:00,0,0,,0,0,0,1
2021_2022,832,Josh Archibald,29,EDM,RW,8,0,1,1,-2,7,0,0,0,0,1,0,0,4,0,9,72:20:00,9:03,2,2,50,2,27,3,1
2021_2022,833,Adam Beckman,20,MIN,LW,3,0,1,1,-1,2,0,0,0,0,1,0,0,4,0,6,31:14:00,10:25,0,0,,1,1,1,2
2021_2022,834,Jacob Bernard-Docker,21,OTT,D,8,0,1,1,1,4,0,0,0,0,1,0,0,6,0,12,118:09:00,14:46,0,0,,3,4,2,2
2021_2022,835,Jean-François Bérubé,30,CBJ,G,6,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,305:53:00,50:59:00,0,0,,0,0,0,3
2021_2022,836,Clark Bishop,25,OTT,C,9,0,1,1,-3,6,0,0,0,0,1,0,0,8,0,22,75:05:00,8:21,3,3,50,3,12,0,2
2021_2022,837,Kasper Björkqvist,24,PIT,RW,6,1,0,1,-1,2,1,0,0,0,0,0,0,8,12.5,11,50:13:00,8:22,0,0,,2,9,0,0
2021_2022,838,Jack Campbell,30,TOR,G,49,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,2795:24:00,57:03:00,0,0,,0,0,45,22
2021_2022,839,Jackson Cates,24,PHI,C,11,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,13,99:52:00,9:05,20,13,60.6,3,4,2,0
2021_2022,840,Jake Christiansen,22,CBJ,D,8,1,0,1,1,0,1,0,0,0,0,0,0,4,25,11,78:08:00,9:46,0,0,,6,9,0,0
2021_2022,841,Blake Comeau,35,DAL,RW,6,1,0,1,-1,4,1,0,0,0,0,0,0,2,50,5,68:49:00,11:28,1,0,100,3,13,1,4
2021_2022,842,Eric Comrie,26,WPG,G,19,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,1024:49:00,53:56:00,0,0,,0,0,1,16
2021_2022,843,Brett Connolly,29,CHI,RW,9,0,1,1,-3,15,0,0,0,0,1,0,0,6,0,13,75:34:00,8:24,0,0,,3,7,2,0
2021_2022,844,Joseph Cramarossa,29,MIN,C,1,0,1,1,0,2,0,0,0,0,1,0,0,1,0,1,6:55,6:55,0,0,,0,1,1,0
2021_2022,845,Gabriel Fortier,21,TBL,LW,10,1,0,1,-2,4,1,0,0,0,0,0,0,14,7.1,21,92:49:00,9:17,1,0,100,5,24,1,3
2021_2022,846,Jesper Frödén,27,BOS,F,7,1,0,1,4,2,1,0,0,0,0,0,0,10,10,14,90:05:00,12:52,0,0,,5,8,0,0
2021_2022,847,John Gibson,28,ANA,G,56,0,1,1,0,12,0,0,0,0,1,0,0,0,,0,3235:35:00,57:47:00,0,0,,0,0,1,17
2021_2022,848,Jon Gillies,28,2TM,G,20,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1004:45:00,50:14:00,0,0,,0,0,1,7
2021_2022,848,Jon Gillies,28,STL,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,63:46:00,63:46:00,0,0,,0,0,0,0
2021_2022,848,Jon Gillies,28,NJD,G,19,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,940:59:00,49:32:00,0,0,,0,0,1,7
2021_2022,849,Cody Glass,22,NSH,C,8,0,1,1,0,0,0,0,0,0,1,0,0,9,0,15,91:16:00,11:25,20,37,35.1,4,13,1,2
2021_2022,850,Thomas Greiss,36,DET,G,31,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,1507:44:00,48:38:00,0,0,,0,0,4,10
2021_2022,851,Philipp Grubauer,30,SEA,G,55,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,3111:25:00,56:34:00,0,0,,0,1,1,24
2021_2022,852,Libor Hájek,23,NYR,D,17,0,1,1,-10,8,0,0,0,0,1,0,0,12,0,22,223:11:00,13:08,0,0,,26,7,2,4
2021_2022,853,Jayden Halbgewachs,24,SJS,F,3,0,1,1,1,4,0,0,0,0,1,0,0,7,0,10,39:17:00,13:06,0,0,,0,3,1,1
2021_2022,854,Ben Harpur,27,NSH,D,19,0,1,1,-10,27,0,0,0,0,1,0,0,13,0,33,261:02:00,13:44,0,0,,21,36,0,12
2021_2022,855,Scott Harrington,28,CBJ,D,7,0,1,1,-4,6,0,0,0,0,1,0,0,5,0,9,101:18:00,14:28,0,0,,9,8,2,0
2021_2022,856,Jordan Harris,21,MTL,D,10,1,0,1,3,8,1,0,0,0,0,0,0,9,11.1,15,162:48:00,16:17,0,0,,11,10,3,8
2021_2022,857,Carter Hart,23,PHI,G,45,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,2603:04:00,57:51:00,0,0,,0,0,1,15
2021_2022,858,Rafaël Harvey-Pinard,23,MTL,LW,4,1,0,1,-2,0,1,0,0,0,0,0,0,6,16.7,7,52:21:00,13:05,0,1,0,3,12,2,1
2021_2022,859,Aleksi Heponiemi,23,FLA,C,6,0,1,1,-6,2,0,0,0,0,0,1,0,7,0,8,84:10:00,14:02,2,4,33.3,1,0,3,3
2021_2022,860,Joel Hofer,21,STL,G,2,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,117:09:00,58:35:00,0,0,,0,0,0,2
2021_2022,861,Grant Hutton,26,NYI,D,16,1,0,1,-1,4,1,0,0,0,0,0,0,22,4.5,43,226:59:00,14:11,0,0,,12,15,2,5
2021_2022,862,Bokondji Imama,25,ARI,LW,4,1,0,1,-2,5,1,0,0,0,0,0,0,3,33.3,4,18:05,4:31,0,0,,0,10,0,1
2021_2022,863,Dmitrij Jaškin,28,ARI,RW,12,0,1,1,-6,4,0,0,0,0,1,0,0,23,0,43,177:25:00,14:47,5,5,50,9,47,3,8
2021_2022,864,Lucas Johansen,24,WSH,D,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,1,12:18,12:18,0,0,,0,0,0,0
2021_2022,865,Kaapo Kähkönen,25,2TM,G,36,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,1946:57:00,54:05:00,0,0,,0,0,1,18
2021_2022,865,Kaapo Kähkönen,25,MIN,G,25,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,1380:58:00,55:14:00,0,0,,0,0,1,11
2021_2022,865,Kaapo Kähkönen,25,SJS,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,565:59:00,51:27:00,0,0,,0,0,0,7
2021_2022,866,Fredrik Karlström,24,DAL,C,3,0,1,1,2,0,0,0,0,0,1,0,0,1,0,1,18:36,6:12,0,0,,0,0,0,2
2021_2022,867,Kevin Lankinen,26,CHI,G,32,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1815:35:00,56:44:00,0,0,,0,0,1,17
2021_2022,868,Hendrix Lapierre,19,WSH,C,6,1,0,1,2,2,1,0,0,0,0,0,0,7,14.3,9,57:32:00,9:35,6,17,26.1,2,1,3,1
2021_2022,869,Jacob Larsson,24,ANA,D,6,0,1,1,-3,2,0,0,0,0,1,0,0,5,0,8,91:38:00,15:16,0,0,,5,1,0,3
2021_2022,870,Robin Lehner,30,VEG,G,44,0,1,1,0,10,0,0,0,0,1,0,0,1,0,1,2546:39:00,57:53:00,0,0,,0,0,1,23
2021_2022,871,Petteri Lindbohm,28,FLA,D,9,0,1,1,0,5,0,0,0,0,1,0,0,9,0,25,126:30:00,14:03,0,0,,8,25,4,8
2021_2022,872,Connor Mackey,25,CGY,D,3,0,1,1,-1,2,0,0,0,0,1,0,0,4,0,8,40:44:00,13:35,0,0,,1,4,1,1
2021_2022,873,Beck Malenstyn,23,WSH,LW,12,1,0,1,2,9,1,0,0,0,0,0,0,10,10,17,108:32:00,9:03,1,6,14.3,7,34,2,1
2021_2022,874,Cooper Marody,25,EDM,C,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,6:04,6:04,0,0,,0,0,1,0
2021_2022,875,Ben Meyers,23,COL,F,5,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,12,49:44:00,9:57,11,13,45.8,1,1,1,0
2021_2022,876,Daniil Miromanov,24,VEG,D,11,0,1,1,0,2,0,0,0,0,1,0,0,15,0,32,107:37:00,9:47,0,0,,6,5,1,2
2021_2022,877,Ian Mitchell,23,CHI,D,8,0,1,1,-3,0,0,0,0,0,0,1,0,2,0,9,95:27:00,11:56,0,0,,9,2,0,1
2021_2022,878,John Moore,31,BOS,D,7,0,1,1,2,4,0,0,0,0,0,0,1,7,0,15,122:58:00,17:34,0,0,,11,9,2,2
2021_2022,879,Markus Niemeläinen,23,EDM,D,20,0,1,1,-5,4,0,0,0,0,1,0,0,12,0,26,263:53:00,13:12,0,0,,19,82,4,10
2021_2022,880,Mattias Norlinder,21,MTL,D,6,0,1,1,2,2,0,0,0,0,1,0,0,2,0,3,73:45:00,12:18,0,0,,3,4,0,0
2021_2022,881,Markus Nutivaara,27,FLA,D,1,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,7:01,7:01,0,0,,0,1,0,0
2021_2022,882,Danny O'Regan,28,ANA,C,5,0,1,1,-1,0,0,0,0,0,1,0,0,2,0,6,50:17:00,10:03,11,17,39.3,4,3,1,0
2021_2022,883,Mathieu Olivier,24,NSH,F,10,0,1,1,-3,14,0,0,0,0,1,0,0,5,0,11,100:59:00,10:06,0,1,0,4,23,3,2
2021_2022,884,Richard Pánik,30,NYI,RW,4,0,1,1,-2,0,0,0,0,0,0,1,0,4,0,10,59:40:00,14:55,1,1,50,2,9,1,1
2021_2022,885,Matthew Peca,28,STL,C,5,0,1,1,-1,0,0,0,0,0,1,0,0,3,0,8,48:10:00,9:38,5,7,41.7,1,3,0,2
2021_2022,886,Garrett Pilon,23,WSH,C,2,1,0,1,1,0,1,0,0,0,0,0,0,1,100,3,18:49,9:25,8,10,44.4,0,2,1,2
2021_2022,887,Shane Pinto,21,OTT,C,5,0,1,1,0,2,0,0,0,0,0,1,0,5,0,15,64:46:00,12:57,17,35,32.7,1,0,2,5
2021_2022,888,Ethan Prow,29,BUF,D,4,1,0,1,-1,0,1,0,0,0,0,0,0,2,50,3,50:57:00,12:44,0,0,,3,2,0,2
2021_2022,889,Valtteri Puustinen,22,PIT,RW,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,3,10:14,10:14,0,0,,0,1,0,1
2021_2022,890,Jonathan Quick,36,LAK,G,46,0,1,1,0,6,0,0,0,0,1,0,0,0,,0,2685:52:00,58:23:00,0,0,,0,0,0,14
2021_2022,891,Alec Regula,21,CHI,D,15,1,0,1,-1,12,1,0,0,0,0,0,0,18,5.6,41,268:11:00,17:53,0,0,,21,21,8,13
2021_2022,892,Lukas Reichel,19,CHI,LW,11,0,1,1,-8,0,0,0,0,0,1,0,0,15,0,23,145:09:00,13:12,16,30,34.8,3,0,6,7
2021_2022,893,Juuso Riikola,28,PIT,D,5,0,1,1,2,2,0,0,0,0,1,0,0,7,0,14,66:56:00,13:23,0,0,,2,13,0,1
2021_2022,894,Nicholas Robertson,20,TOR,LW,10,1,0,1,-4,4,1,0,0,0,0,0,0,14,7.1,21,102:43:00,10:16,0,0,,2,10,3,4
2021_2022,895,Igor Shesterkin,26,NYR,G,53,0,1,1,0,2,0,0,0,0,0,1,0,0,,1,3070:32:00,57:56:00,0,0,,0,0,4,25
2021_2022,896,Dylan Sikura,26,COL,C,5,0,1,1,0,0,0,0,0,0,1,0,0,3,0,4,49:47:00,9:57,0,0,,3,0,2,0
2021_2022,897,Josiah Slavin,23,CHI,LW,15,0,1,1,0,4,0,0,0,0,1,0,0,13,0,23,180:27:00,12:02,29,38,43.3,4,12,4,3
2021_2022,898,Gemel Smith,27,DET,C,3,0,1,1,-2,5,0,0,0,0,1,0,0,1,0,1,20:18,6:46,6,4,60,1,0,0,0
2021_2022,899,Mike Smith,39,EDM,G,28,0,1,1,0,6,0,0,0,0,1,0,0,1,0,2,1579:58:00,56:26:00,0,0,,0,0,10,36
2021_2022,900,Alex Steeves,22,TOR,F,3,0,1,1,-1,0,0,0,0,0,1,0,0,2,0,5,23:55,7:58,0,0,,1,1,3,0
2021_2022,901,Anthony Stolarz,28,ANA,G,28,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,1506:25:00,53:48:00,0,0,,0,0,1,11
2021_2022,902,Cam Talbot,34,MIN,G,49,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,2864:23:00,58:27:00,0,0,,0,0,1,19
2021_2022,903,Jarred Tinordi,29,NYR,D,7,1,0,1,-5,7,1,0,0,1,0,0,0,5,20,15,89:54:00,12:51,0,0,,8,17,0,1
2021_2022,904,Riley Tufte,23,DAL,LW,10,1,0,1,0,4,1,0,0,0,0,0,0,5,20,8,71:59:00,7:12,1,1,50,4,9,1,3
2021_2022,905,Linus Ullmark,28,BOS,G,41,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,2330:26:00,56:50:00,0,0,,0,0,1,13
2021_2022,906,Andrei Vasilevskiy,27,TBL,G,63,0,1,1,0,6,0,0,0,0,0,1,0,0,,2,3760:45:00,59:42:00,0,0,,0,1,16,24
2021_2022,907,Lukas Vejdemo,26,MTL,C,6,1,0,1,-3,0,1,0,0,0,0,0,0,10,10,11,63:49:00,10:38,13,18,41.9,4,7,4,3
2021_2022,908,Daniel Vladař,24,CGY,G,23,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1243:08:00,54:03:00,0,0,,0,0,1,11
2021_2022,909,Reilly Walsh,22,NJD,D,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,3,14:23,14:23,0,0,,2,0,0,1
2021_2022,910,Andrew Agozzino,31,OTT,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6:52,6:52,1,2,33.3,0,4,0,0
2021_2022,911,Alexander Alexeyev,22,WSH,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,1,10:35,10:35,0,0,,0,1,0,0
2021_2022,912,Jake Allen,31,MTL,G,35,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1947:40:00,55:39:00,0,0,,0,0,1,31
2021_2022,913,Wade Allison,24,PHI,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,2,8:16,8:16,0,0,,0,1,1,1
2021_2022,914,Hugo Alnefelt,20,TBL,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,20:00,20:00,0,0,,0,0,0,0
2021_2022,915,Joey Anderson,23,TOR,RW,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,43:52:00,8:46,0,0,,0,3,2,0
2021_2022,916,Jaret Anderson-Dolan,22,LAK,C,7,0,0,0,-3,4,0,0,0,0,0,0,0,5,0,17,96:32:00,13:47,9,7,56.3,3,12,2,2
2021_2022,917,Anthony Angello,25,PIT,C,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,26:31:00,6:38,0,1,0,0,13,0,0
2021_2022,918,Brandon Baddock,26,MTL,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8:24,8:24,0,0,,0,6,0,0
2021_2022,919,Sven Baertschi,29,VEG,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,13:54,13:54,0,0,,0,0,0,0
2021_2022,920,Justin Bailey,26,VAN,RW,14,0,0,0,-5,6,0,0,0,0,0,0,0,16,0,25,127:06:00,9:05,0,1,0,6,12,7,4
2021_2022,921,Riley Barber,27,DET,RW,4,0,0,0,-2,2,0,0,0,0,0,0,0,4,0,8,33:46:00,8:27,0,0,,1,3,1,3
2021_2022,922,Nicolas Beaudin,22,CHI,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,12:19,6:10,0,0,,1,0,0,0
2021_2022,923,Alex Belzile,30,MTL,F,11,0,0,0,0,4,0,0,0,0,0,0,0,13,0,19,114:19:00,10:24,8,11,42.1,5,17,3,5
2021_2022,924,Jonathan Bernier,33,NJD,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,510:06:00,51:01:00,0,0,,0,0,0,2
2021_2022,925,Alex Biega,33,TOR,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,4,26:14:00,13:07,0,0,,1,5,0,1
2021_2022,926,Jordan Binnington,28,STL,G,37,0,0,0,0,14,0,0,0,0,0,0,0,0,,0,2144:57:00,57:58:00,0,0,,0,0,2,14
2021_2022,927,Brandon Biro,23,BUF,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,13:30,13:30,0,0,,0,1,0,0
2021_2022,928,Mackenzie Blackwood,25,NJD,G,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1399:03:00,55:58:00,0,0,,0,0,1,10
2021_2022,929,Sergei Bobrovsky,33,FLA,G,54,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,3082:10:00,57:05:00,0,0,,0,0,0,32
2021_2022,930,Madison Bowey,26,VAN,D,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,,3,31:28:00,15:44,0,0,,2,4,0,0
2021_2022,931,Guillaume Brisebois,24,VAN,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,4:13,4:13,0,0,,1,0,0,0
2021_2022,932,Laurent Brossoit,28,VEG,G,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1281:26:00,53:24:00,0,0,,0,0,3,9
2021_2022,933,Connor Bunnaman,23,PHI,F,15,0,0,0,-7,4,0,0,0,0,0,0,0,10,0,17,150:09:00,10:01,57,50,53.3,2,17,0,2
2021_2022,934,Mitchell Chaffee,24,MIN,F,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,14:54,7:27,0,0,,0,7,0,0
2021_2022,935,Declan Chisholm,22,WPG,D,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,9,25:54:00,12:57,0,0,,1,1,1,1
2021_2022,936,Fredrik Claesson,29,TBL,D,9,0,0,0,-3,0,0,0,0,0,0,0,0,4,0,11,88:47:00,9:52,0,0,,6,12,1,3
2021_2022,937,Pheonix Copley,30,WSH,G,2,0,0,0,,0,0,0,0,0,0,0,0,0,,0,96:35:00,48:18:00,0,0,,0,0,0,0
2021_2022,938,Joey Daccord,25,SEA,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,293:13:00,58:39:00,0,0,,0,0,0,7
2021_2022,939,Michael Dal Colle,25,NYI,LW,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,14:34,14:34,0,0,,0,0,0,1
2021_2022,940,Zac Dalpe,32,FLA,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,6:08,6:08,1,3,25,1,2,0,0
2021_2022,941,Nico Daws,21,NJD,G,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1271:32:00,50:52:00,0,0,,0,0,1,4
2021_2022,942,Sean Day,24,TBL,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,3,21:25,10:43,0,0,,2,4,1,0
2021_2022,943,Chase De Leo,26,NJD,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,5,16:18,8:09,0,2,0,0,5,0,0
2021_2022,944,Collin Delia,27,CHI,G,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,343:06:00,42:53:00,0,0,,0,0,0,4
2021_2022,945,Aaron Dell,32,BUF,G,12,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,565:23:00,47:07:00,0,0,,0,1,0,1
2021_2022,946,Ty Dellandrea,21,DAL,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,2,10:37,10:37,1,2,33.3,0,3,0,0
2021_2022,947,Grigori Denisenko,21,FLA,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,15:30,15:30,0,0,,2,1,0,0
2021_2022,948,Casey DeSmith,30,PIT,G,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1418:09:00,54:33:00,0,0,,0,0,0,3
2021_2022,949,Michael DiPietro,22,VAN,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,57:21:00,57:21:00,0,0,,0,0,0,0
2021_2022,950,Louis Domingue,29,PIT,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,118:45:00,59:23:00,0,0,,0,0,0,2
2021_2022,951,Pavel Dorofeyev,21,VEG,LW,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,2,13:00,6:30,0,0,,1,0,2,0
2021_2022,952,Lukáš Dostál,21,ANA,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,201:27:00,50:22:00,0,0,,0,0,0,1
2021_2022,953,Hunter Drew,23,ANA,D,2,0,0,0,0,5,0,0,0,0,0,0,0,0,,1,19:43,9:52,0,0,,0,5,0,0
2021_2022,954,Chris Driedger,27,SEA,G,27,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,1478:24:00,54:45:00,0,0,,0,0,3,9
2021_2022,955,Walker Duehr,24,CGY,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,8:47,8:47,0,0,,0,0,0,0
2021_2022,956,Remi Elie,26,TBL,LW,1,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,3,10:57,10:57,0,0,,0,3,0,0
2021_2022,957,Brian Elliott,36,TBL,G,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1063:25:00,55:58:00,0,0,,0,0,4,7
2021_2022,958,Turner Elson,29,DET,LW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,2,26:45:00,13:23,0,0,,1,3,0,0
2021_2022,959,Michael Eyssimont,25,WPG,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5:49,5:49,0,0,,0,0,1,0
2021_2022,960,Samuel Fagemo,21,LAK,LW,4,0,0,0,-2,0,0,0,0,0,0,0,0,5,0,11,54:53:00,13:43,0,0,,3,2,2,1
2021_2022,961,Hudson Fasching,26,ARI,RW,11,0,0,0,-3,0,0,0,0,0,0,0,0,3,0,17,108:43:00,9:53,1,0,100,6,16,2,0
2021_2022,962,Cale Fleury,23,SEA,D,9,0,0,0,-3,0,0,0,0,0,0,0,0,4,0,17,131:07:00,14:34,0,0,,14,19,1,5
2021_2022,963,Steven Fogarty,28,BOS,C,2,0,0,0,-2,2,0,0,0,0,0,0,0,2,0,2,20:36,10:18,7,10,41.2,0,0,1,1
2021_2022,964,Anton Forsberg,29,OTT,G,46,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,2571:27:00,55:54:00,0,0,,0,0,0,22
2021_2022,965,Liam Foudy,21,CBJ,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,11:51,11:51,0,0,,0,1,0,0
2021_2022,966,Pavel Francouz,31,COL,G,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1200:09:00,57:09:00,0,0,,0,0,0,8
2021_2022,967,Zachary Fucale,26,WSH,G,4,0,0,0,,0,0,0,0,0,0,0,0,0,,0,171:35:00,42:54:00,0,0,,0,0,0,0
2021_2022,968,Kurtis Gabriel,28,CHI,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,12:03,6:02,0,0,,0,7,1,0
2021_2022,969,Jakub Galvas,22,CHI,D,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,108:57:00,18:10,0,0,,9,2,1,4
2021_2022,970,Rhett Gardner,25,DAL,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,32:25:00,8:06,5,6,45.5,1,5,4,1
2021_2022,971,Frederik Gauthier,26,NJD,C,8,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,5,88:46:00,11:06,33,42,44,3,16,0,3
2021_2022,972,Glenn Gawdin,24,CGY,C,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,4,18:29,9:15,3,8,27.3,1,1,0,1
2021_2022,973,Mason Geertsen,26,NJD,D,25,0,0,0,-6,77,0,0,0,0,0,0,0,12,0,20,173:55:00,6:57,0,0,,7,58,4,3
2021_2022,974,Alexandar Georgiev,25,NYR,G,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1746:06:00,52:55:00,0,0,,0,0,1,15
2021_2022,975,Timothy Gettinger,23,NYR,LW,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,75:42:00,9:28,2,2,50,5,15,0,1
2021_2022,976,Anthony Greco,28,NYR,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9:44,9:44,0,0,,1,1,0,1
2021_2022,977,Seth Griffith,29,EDM,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,5:37,5:37,0,0,,0,1,1,0
2021_2022,978,Rocco Grimaldi,28,NSH,C,7,0,0,0,0,2,0,0,0,0,0,0,0,8,0,13,76:30:00,10:56,6,3,66.7,0,5,5,3
2021_2022,979,Jordan Gross,26,COL,D,1,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,8:19,8:19,0,0,,0,1,0,0
2021_2022,980,Brendan Guhle,24,ANA,D,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,88:00:00,14:40,0,0,,4,11,0,5
2021_2022,981,David Gustafsson,21,WPG,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4:56,2:28,0,4,0,0,0,1,0
2021_2022,982,Filip Gustavsson,23,OTT,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1047:33:00,58:12:00,0,0,,0,0,0,7
2021_2022,983,Jaroslav Halák,36,VAN,G,17,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,796:39:00,46:52:00,0,0,,0,0,0,7
2021_2022,984,Filip Hallander,21,PIT,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5:52,5:52,0,0,,0,0,0,0
2021_2022,985,Andrew Hammond,33,2TM,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,586:28:00,53:19:00,0,0,,0,0,0,4
2021_2022,985,Andrew Hammond,33,MTL,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,200:10:00,50:03:00,0,0,,0,0,0,2
2021_2022,985,Andrew Hammond,33,NJD,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,386:18:00,55:11:00,0,0,,0,0,0,2
2021_2022,986,Zack Hayes,22,VEG,D,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,6,32:39:00,10:53,0,0,,1,12,0,3
2021_2022,987,Dillon Heatherington,26,OTT,D,9,0,0,0,-1,7,0,0,0,0,0,0,0,4,0,9,111:00:00,12:20,0,0,,2,18,0,2
2021_2022,988,Magnus Hellberg,30,DET,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,60:00:00,60:00:00,0,0,,0,0,0,0
